bill_billing_period_start,bill_billing_period_end,bill_payer_account_id,line_item_usage_start_date,line_item_usage_end_date,line_item_resource_id,product_product_name,product_region,line_item_usage_type,line_item_usage_amount,line_item_unblended_cost,line_item_blended_cost,credits_applied,line_item_net_cost,line_item_currency,line_item_account_id,linked_account_subsidiary,tags_team,tags_env
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/980218,AmazonCloudFront,ap-southeast-2,EBS:GP2,18.346,0.1143,0.1143,0.0,0.1143,USD,111111111111,SubsidiaryA,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/730725,AmazonEC2,ap-southeast-2,DataTransfer-Out-Bytes,60.884,1.7064,1.7064,0.0,1.7064,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/898280,AmazonS3,ap-southeast-1,BoxUsage:t2.micro,24.106,0.2681,0.2681,0.0,0.2681,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/855178,AmazonEKS,ap-southeast-2,DataTransfer-Out-Bytes,46.066,1.5123,1.5123,0.4537,1.0586,USD,222222222222,SubsidiaryB,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/147454,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,18.406,0.1142,0.1142,0.0,0.1142,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/655204,AWSLambda,ap-southeast-1,EBS:GP2,14.265,0.1149,0.1149,0.0,0.1149,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/147334,AmazonCloudFront,us-east-1,TimedStorage-ByteHrs,19.153,0.1495,0.1495,0.0,0.1495,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/770553,AmazonEC2,ap-southeast-1,EBS:GP2,59.284,1.4896,1.4896,0.0,1.4896,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/422800,AmazonS3,us-east-1,TimedStorage-ByteHrs,20.305,0.2018,0.2018,0.0,0.2018,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/982302,AmazonEKS,ap-southeast-2,DataTransfer-Out-Bytes,78.836,2.5968,2.5968,0.6492,1.9476,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/422221,AmazonRDS,us-east-1,DataTransfer-Out-Bytes,12.66,0.1469,0.1469,0.0,0.1469,USD,333333333333,SubsidiaryC,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/157692,AWSLambda,ap-southeast-2,DataTransfer-Out-Bytes,19.342,0.2099,0.2099,0.0,0.2099,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/413044,AmazonCloudFront,us-east-1,TimedStorage-ByteHrs,18.07,0.171,0.171,0.0,0.171,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/662862,AmazonEC2,ap-southeast-2,EBS:GP2,67.146,1.4658,1.4658,0.2199,1.2459,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/201864,AmazonS3,ap-southeast-2,DataTransfer-Out-Bytes,16.177,0.1036,0.1036,0.0,0.1036,USD,444444444444,SubsidiaryD,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/272678,AmazonEKS,ap-southeast-2,TimedStorage-ByteHrs,68.472,2.2332,2.2332,0.0,2.2332,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/673362,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,22.169,0.1512,0.1512,0.0,0.1512,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/747882,AWSLambda,us-east-1,EBS:GP2,15.17,0.1632,0.1632,0.0,0.1632,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-11,2024-11-12,arn:aws:ec2:region:instance/228269,AmazonCloudFront,ap-southeast-1,Request,25.706,0.2148,0.2148,0.0,0.2148,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/689146,AmazonEC2,us-east-1,EBS:GP2,72.147,2.006,2.006,0.0,2.006,USD,111111111111,SubsidiaryA,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/334472,AmazonS3,us-east-1,DataTransfer-Out-Bytes,26.738,0.2477,0.2477,0.0,0.2477,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/696834,AmazonEKS,ap-southeast-2,Request,67.85,2.3257,2.3257,0.0,2.3257,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/848016,AmazonRDS,ap-southeast-2,Request,21.687,0.2244,0.2244,0.0,0.2244,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/297555,AWSLambda,us-east-1,BoxUsage:t2.micro,16.206,0.1854,0.1854,0.0,0.1854,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/468750,AmazonCloudFront,ap-southeast-1,BoxUsage:t2.micro,20.913,0.1542,0.1542,0.0,0.1542,USD,111111111111,SubsidiaryA,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/532210,AmazonEC2,us-east-1,TimedStorage-ByteHrs,68.423,2.4026,2.4026,0.0,2.4026,USD,222222222222,SubsidiaryB,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/869987,AmazonS3,us-east-1,TimedStorage-ByteHrs,16.733,0.1231,0.1231,0.0,0.1231,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/943121,AmazonEKS,ap-southeast-1,TimedStorage-ByteHrs,63.881,2.0987,2.0987,0.5247,1.574,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/707688,AmazonRDS,us-east-1,BoxUsage:t2.micro,16.206,0.1856,0.1856,0.0,0.1856,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/995290,AWSLambda,ap-southeast-2,BoxUsage:t2.micro,27.325,0.2036,0.2036,0.0,0.2036,USD,222222222222,SubsidiaryB,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/728153,AmazonCloudFront,ap-southeast-2,BoxUsage:t2.micro,23.247,0.1403,0.1403,0.0,0.1403,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/784412,AmazonEC2,us-east-1,DataTransfer-Out-Bytes,49.93,1.1428,1.1428,0.0,1.1428,USD,333333333333,SubsidiaryC,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/980181,AmazonS3,ap-southeast-2,BoxUsage:t2.micro,18.224,0.1978,0.1978,0.0,0.1978,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/402137,AmazonEKS,ap-southeast-2,EBS:GP2,58.298,1.3057,1.3057,0.3264,0.9793,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/718005,AmazonRDS,us-east-1,DataTransfer-Out-Bytes,17.884,0.1395,0.1395,0.0,0.1395,USD,333333333333,SubsidiaryC,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/136101,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,18.434,0.198,0.198,0.0,0.198,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/351255,AmazonCloudFront,ap-southeast-1,DataTransfer-Out-Bytes,4.785,0.0426,0.0426,0.0,0.0426,USD,333333333333,SubsidiaryC,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/890101,AmazonEC2,us-east-1,BoxUsage:t2.micro,57.819,1.7676,1.7676,0.0,1.7676,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/976752,AmazonS3,ap-southeast-2,DataTransfer-Out-Bytes,22.717,0.1544,0.1544,0.0,0.1544,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/902366,AmazonEKS,ap-southeast-2,EBS:GP2,52.913,1.3275,1.3275,0.0,1.3275,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/633726,AmazonRDS,us-east-1,TimedStorage-ByteHrs,24.615,0.1877,0.1877,0.0,0.1877,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/834293,AWSLambda,ap-southeast-1,EBS:GP2,17.11,0.1492,0.1492,0.0,0.1492,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-12,2024-11-13,arn:aws:ec2:region:instance/613387,AmazonCloudFront,us-east-1,DataTransfer-Out-Bytes,13.361,0.0898,0.0898,0.0,0.0898,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/193571,AmazonEC2,ap-southeast-2,EBS:GP2,36.898,1.2964,1.2964,0.3889,0.9075,USD,111111111111,SubsidiaryA,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/608748,AmazonS3,ap-southeast-1,Request,22.137,0.2185,0.2185,0.0,0.2185,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/415512,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,62.392,1.476,1.476,0.0,1.476,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/527538,AmazonRDS,ap-southeast-2,DataTransfer-Out-Bytes,14.555,0.134,0.134,0.0,0.134,USD,111111111111,SubsidiaryA,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/118182,AWSLambda,ap-southeast-1,TimedStorage-ByteHrs,26.566,0.2453,0.2453,0.0,0.2453,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/768486,AmazonCloudFront,ap-southeast-2,EBS:GP2,19.957,0.1223,0.1223,0.0,0.1223,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/967315,AmazonEC2,us-east-1,BoxUsage:t2.micro,47.668,1.2225,1.2225,0.0,1.2225,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/117543,AmazonS3,us-east-1,TimedStorage-ByteHrs,22.62,0.1647,0.1647,0.0,0.1647,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/360808,AmazonEKS,ap-southeast-2,EBS:GP2,65.019,2.2119,2.2119,0.6636,1.5483,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/864206,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,18.745,0.2238,0.2238,0.0,0.2238,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/935721,AWSLambda,ap-southeast-1,EBS:GP2,16.513,0.1388,0.1388,0.0,0.1388,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/484999,AmazonCloudFront,ap-southeast-1,Request,18.479,0.1309,0.1309,0.0,0.1309,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/570537,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,62.406,2.163,2.163,0.0,2.163,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/199242,AmazonS3,us-east-1,TimedStorage-ByteHrs,13.058,0.0882,0.0882,0.0,0.0882,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/955625,AmazonEKS,ap-southeast-2,Request,62.694,1.9649,1.9649,0.0,1.9649,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/498978,AmazonRDS,us-east-1,BoxUsage:t2.micro,17.604,0.1314,0.1314,0.0,0.1314,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/413405,AWSLambda,us-east-1,TimedStorage-ByteHrs,16.778,0.1993,0.1993,0.0,0.1993,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/559296,AmazonCloudFront,us-east-1,BoxUsage:t2.micro,26.712,0.2291,0.2291,0.0,0.2291,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/762593,AmazonEC2,ap-southeast-1,EBS:GP2,46.297,0.9739,0.9739,0.2435,0.7304,USD,444444444444,SubsidiaryD,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/298700,AmazonS3,ap-southeast-1,BoxUsage:t2.micro,19.391,0.1265,0.1265,0.0,0.1265,USD,444444444444,SubsidiaryD,Search,prod
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/967989,AmazonEKS,us-east-1,DataTransfer-Out-Bytes,58.398,1.4506,1.4506,0.0,1.4506,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/544605,AmazonRDS,ap-southeast-1,EBS:GP2,18.757,0.2069,0.2069,0.0,0.2069,USD,444444444444,SubsidiaryD,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/605629,AWSLambda,ap-southeast-2,DataTransfer-Out-Bytes,22.145,0.1536,0.1536,0.0,0.1536,USD,444444444444,SubsidiaryD,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-11-13,2024-11-14,arn:aws:ec2:region:instance/691865,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,21.131,0.1882,0.1882,0.0,0.1882,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/962973,AmazonEC2,ap-southeast-2,TimedStorage-ByteHrs,55.504,1.9713,1.9713,0.4928,1.4785,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/783410,AmazonS3,us-east-1,EBS:GP2,13.515,0.1282,0.1282,0.0,0.1282,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/215523,AmazonEKS,us-east-1,DataTransfer-Out-Bytes,33.561,0.7187,0.7187,0.0,0.7187,USD,111111111111,SubsidiaryA,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/916583,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,16.938,0.1176,0.1176,0.0,0.1176,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/160933,AWSLambda,us-east-1,TimedStorage-ByteHrs,15.368,0.1157,0.1157,0.0,0.1157,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/378803,AmazonCloudFront,us-east-1,Request,18.942,0.2152,0.2152,0.0,0.2152,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/946451,AmazonEC2,ap-southeast-2,BoxUsage:t2.micro,57.593,2.0732,2.0732,0.0,2.0732,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/784107,AmazonS3,ap-southeast-2,BoxUsage:t2.micro,25.005,0.1799,0.1799,0.0,0.1799,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/672923,AmazonEKS,ap-southeast-2,TimedStorage-ByteHrs,82.388,2.1317,2.1317,0.0,2.1317,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/978349,AmazonRDS,us-east-1,DataTransfer-Out-Bytes,18.223,0.1671,0.1671,0.0,0.1671,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/680268,AWSLambda,ap-southeast-1,TimedStorage-ByteHrs,23.973,0.1784,0.1784,0.0,0.1784,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/984069,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,17.474,0.1053,0.1053,0.0,0.1053,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/530531,AmazonEC2,ap-southeast-2,EBS:GP2,41.325,0.9909,0.9909,0.0,0.9909,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/564207,AmazonS3,ap-southeast-1,BoxUsage:t2.micro,20.778,0.231,0.231,0.0,0.231,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/637262,AmazonEKS,ap-southeast-2,BoxUsage:t2.micro,69.026,1.6549,1.6549,0.0,1.6549,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/857405,AmazonRDS,ap-southeast-1,Request,12.675,0.1279,0.1279,0.0,0.1279,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/434724,AWSLambda,us-east-1,EBS:GP2,29.575,0.2807,0.2807,0.0,0.2807,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/640743,AmazonCloudFront,us-east-1,TimedStorage-ByteHrs,19.927,0.2326,0.2326,0.0,0.2326,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/235918,AmazonEC2,us-east-1,Request,49.313,1.6491,1.6491,0.0,1.6491,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/283967,AmazonS3,ap-southeast-2,TimedStorage-ByteHrs,17.455,0.1341,0.1341,0.0,0.1341,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/530520,AmazonEKS,us-east-1,DataTransfer-Out-Bytes,68.447,1.3132,1.3132,0.0,1.3132,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/225651,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,22.771,0.1398,0.1398,0.0,0.1398,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/419023,AWSLambda,ap-southeast-2,TimedStorage-ByteHrs,17.925,0.1689,0.1689,0.0,0.1689,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-14,2024-11-15,arn:aws:ec2:region:instance/625501,AmazonCloudFront,us-east-1,DataTransfer-Out-Bytes,21.95,0.2129,0.2129,0.0,0.2129,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/669938,AmazonEC2,us-east-1,Request,55.19,1.9685,1.9685,0.0,1.9685,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/476011,AmazonS3,ap-southeast-1,Request,19.821,0.204,0.204,0.0,0.204,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/582862,AmazonEKS,us-east-1,DataTransfer-Out-Bytes,46.133,1.2713,1.2713,0.0,1.2713,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/366471,AmazonRDS,ap-southeast-2,DataTransfer-Out-Bytes,18.412,0.1158,0.1158,0.0,0.1158,USD,111111111111,SubsidiaryA,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/596514,AWSLambda,ap-southeast-1,DataTransfer-Out-Bytes,23.14,0.1529,0.1529,0.0,0.1529,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/743436,AmazonCloudFront,ap-southeast-2,Request,21.315,0.2229,0.2229,0.0,0.2229,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/733400,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,66.817,1.3188,1.3188,0.0,1.3188,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/213453,AmazonS3,ap-southeast-1,EBS:GP2,15.166,0.1738,0.1738,0.0,0.1738,USD,222222222222,SubsidiaryB,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/973836,AmazonEKS,ap-southeast-1,TimedStorage-ByteHrs,75.829,1.9025,1.9025,0.0,1.9025,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/572508,AmazonRDS,ap-southeast-2,Request,23.667,0.2077,0.2077,0.0,0.2077,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/712495,AWSLambda,ap-southeast-2,BoxUsage:t2.micro,13.337,0.1471,0.1471,0.0,0.1471,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/849785,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,15.611,0.0944,0.0944,0.0,0.0944,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/480556,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,85.411,2.9697,2.9697,0.0,2.9697,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-11-15,2024-11-16,arn:aws:ec2:region:instance/967128,AmazonS3,ap-southeast-1,TimedStorage-ByteHrs,24.304,0.2066,0.2066,0.0,0.2066,USD,333333333333,SubsidiaryC,Marketplace,staging
