invoice_month,usage_start_time,usage_end_time,project_id,service,sku,region,resource_name,labels.env,labels.team,labels.product,usage_amount,usage_unit,list_cost,credits,net_cost,currency,commitment_type,is_spot
2024-11,2024-11-30,2024-12-01,search-staging,Kubernetes Engine,GKE CPU,asia-southeast2,sea-st-4248,staging,Search,SellerPortal,20.707,hours,1.0354,0.0,1.0354,USD,,0
2024-11,2024-11-30,2024-12-01,search-dev,Kubernetes Engine,GKE CPU,us-central1,sea-de-3726,dev,Search,SellerPortal,9.678,hours,0.4839,0.0,0.4839,USD,,0
2024-11,2024-11-30,2024-12-01,search-prod,Kubernetes Engine,GKE RAM,us-central1,sea-pr-5417,prod,Search,SellerPortal,18.977,hours,0.3795,0.0949,0.2846,USD,CUD,0
2024-11,2024-11-30,2024-12-01,search-staging,Kubernetes Engine,GKE RAM,asia-southeast1,sea-st-3874,staging,Search,DataLake,9.821,hours,0.1964,0.0,0.1964,USD,,0
2024-11,2024-11-30,2024-12-01,search-dev,Kubernetes Engine,GKE RAM,asia-southeast2,sea-de-7222,dev,Search,DataLake,3.385,hours,0.0677,0.0,0.0677,USD,,0
2024-11,2024-11-30,2024-12-01,search-prod,Cloud Logging,Logs Ingestion,asia-southeast2,sea-pr-9189,prod,Search,SellerPortal,19.403,hours,0.3881,0.0,0.3881,USD,,0
2024-11,2024-11-30,2024-12-01,search-staging,Cloud Logging,Logs Ingestion,asia-southeast1,sea-st-1447,staging,Search,BuyerApp,3.797,hours,0.0759,0.0,0.0759,USD,,0
2024-11,2024-11-30,2024-12-01,search-dev,Cloud Logging,Logs Ingestion,us-central1,sea-de-5467,dev,Search,DataLake,2.317,hours,0.0463,0.0,0.0463,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Compute Engine,N2 Standard Core,asia-southeast1,dat-pr-7721,prod,DataPlatform,SellerPortal,45.849,hours,2.2925,0.8024,1.4901,USD,CUD,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Compute Engine,N2 Standard Core,asia-southeast2,dat-st-2412,staging,DataPlatform,BuyerApp,13.441,hours,0.672,0.0,0.672,USD,,1
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Compute Engine,N2 Standard Core,asia-southeast2,dat-de-3493,dev,DataPlatform,SellerPortal,10.225,hours,0.5113,0.0,0.5113,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Compute Engine,N2 Standard RAM,asia-southeast1,dat-pr-8726,prod,DataPlatform,SellerPortal,15.267,hours,0.3053,0.1069,0.19840000000000002,USD,CUD,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Compute Engine,N2 Standard RAM,us-central1,dat-st-8291,staging,DataPlatform,DataLake,5.528,hours,0.1106,0.0,0.1106,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Compute Engine,N2 Standard RAM,us-central1,dat-de-4797,dev,DataPlatform,DataLake,1.849,hours,0.037,0.0,0.037,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Compute Engine,Persistent Disk SSD,us-central1,dat-pr-8388,prod,DataPlatform,BuyerApp,11.529,hours,0.2306,0.0576,0.173,USD,CUD,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Compute Engine,Persistent Disk SSD,us-central1,dat-st-2393,staging,DataPlatform,SellerPortal,1.658,hours,0.0332,0.0,0.0332,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Compute Engine,Persistent Disk SSD,asia-southeast2,dat-de-2140,dev,DataPlatform,BuyerApp,0.0,hours,0.0,0.0,0.0,USD,,1
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,dat-pr-1315,prod,DataPlatform,BuyerApp,4.741,hours,0.0711,0.0,0.0711,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Cloud Storage,Standard Regional Storage,us-central1,dat-st-5126,staging,DataPlatform,DataLake,0.0,hours,0.0,0.0,0.0,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Cloud Storage,Standard Regional Storage,us-central1,dat-de-8763,dev,DataPlatform,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Cloud Storage,Network Egress,asia-southeast1,dat-pr-6418,prod,DataPlatform,DataLake,33.016,hours,2.3111,0.0,2.3111,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Cloud Storage,Network Egress,asia-southeast1,dat-st-3033,staging,DataPlatform,SellerPortal,13.207,hours,0.9245,0.0,0.9245,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Cloud Storage,Network Egress,us-central1,dat-de-6822,dev,DataPlatform,SellerPortal,8.864,hours,0.6205,0.0,0.6205,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,BigQuery,Analysis (on-demand),us-central1,dat-pr-7343,prod,DataPlatform,SellerPortal,21.953,hours,0.4391,0.0,0.4391,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,BigQuery,Analysis (on-demand),asia-southeast1,dat-st-3264,staging,DataPlatform,BuyerApp,8.591,hours,0.1718,0.0,0.1718,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,BigQuery,Analysis (on-demand),us-central1,dat-de-8798,dev,DataPlatform,DataLake,7.534,hours,0.1507,0.0,0.1507,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,BigQuery,Storage,asia-southeast1,dat-pr-6616,prod,DataPlatform,BuyerApp,16.621,hours,0.2493,0.0,0.2493,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,BigQuery,Storage,asia-southeast2,dat-st-2839,staging,DataPlatform,SellerPortal,5.957,hours,0.0893,0.0,0.0893,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,BigQuery,Storage,us-central1,dat-de-2095,dev,DataPlatform,DataLake,6.203,hours,0.093,0.0,0.093,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Kubernetes Engine,GKE CPU,asia-southeast1,dat-pr-6014,prod,DataPlatform,SellerPortal,44.104,hours,2.2052,0.3308,1.8744,USD,CUD,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Kubernetes Engine,GKE CPU,asia-southeast1,dat-st-6225,staging,DataPlatform,DataLake,14.881,hours,0.7441,0.0,0.7441,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Kubernetes Engine,GKE CPU,asia-southeast1,dat-de-2925,dev,DataPlatform,SellerPortal,6.334,hours,0.3167,0.0,0.3167,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Kubernetes Engine,GKE RAM,asia-southeast1,dat-pr-9427,prod,DataPlatform,DataLake,18.917,hours,0.3783,0.0946,0.2837,USD,CUD,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Kubernetes Engine,GKE RAM,asia-southeast2,dat-st-1756,staging,DataPlatform,BuyerApp,5.86,hours,0.1172,0.0,0.1172,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Kubernetes Engine,GKE RAM,asia-southeast2,dat-de-8620,dev,DataPlatform,DataLake,0.938,hours,0.0188,0.0,0.0188,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-prod,Cloud Logging,Logs Ingestion,asia-southeast2,dat-pr-3055,prod,DataPlatform,DataLake,10.511,hours,0.2102,0.0,0.2102,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-staging,Cloud Logging,Logs Ingestion,asia-southeast1,dat-st-6535,staging,DataPlatform,SellerPortal,3.973,hours,0.0795,0.0,0.0795,USD,,0
2024-11,2024-11-30,2024-12-01,dataplatform-dev,Cloud Logging,Logs Ingestion,asia-southeast2,dat-de-4922,dev,DataPlatform,BuyerApp,0.973,hours,0.0195,0.0,0.0195,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Compute Engine,N2 Standard Core,asia-southeast1,mar-pr-5617,prod,Marketplace,BuyerApp,64.288,hours,3.2144,1.125,2.0894,USD,CUD,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Compute Engine,N2 Standard Core,us-central1,mar-st-5017,staging,Marketplace,SellerPortal,19.959,hours,0.9979,0.0,0.9979,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Compute Engine,N2 Standard Core,us-central1,mar-de-4309,dev,Marketplace,DataLake,14.167,hours,0.7083,0.0,0.7083,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Compute Engine,N2 Standard RAM,us-central1,mar-pr-8731,prod,Marketplace,DataLake,3.932,hours,0.0786,0.0275,0.051100000000000007,USD,CUD,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Compute Engine,N2 Standard RAM,us-central1,mar-st-9059,staging,Marketplace,DataLake,3.568,hours,0.0714,0.0,0.0714,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Compute Engine,N2 Standard RAM,asia-southeast2,mar-de-3269,dev,Marketplace,SellerPortal,1.764,hours,0.0353,0.0,0.0353,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Compute Engine,Persistent Disk SSD,asia-southeast2,mar-pr-2356,prod,Marketplace,SellerPortal,12.424,hours,0.2485,0.0621,0.1864,USD,CUD,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Compute Engine,Persistent Disk SSD,us-central1,mar-st-2060,staging,Marketplace,DataLake,5.703,hours,0.1141,0.0,0.1141,USD,,1
2024-12,2024-12-01,2024-12-02,marketplace-dev,Compute Engine,Persistent Disk SSD,us-central1,mar-de-9548,dev,Marketplace,DataLake,4.703,hours,0.0941,0.0,0.0941,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Cloud Storage,Standard Regional Storage,us-central1,mar-pr-1033,prod,Marketplace,SellerPortal,27.293,hours,0.4094,0.0,0.4094,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Cloud Storage,Standard Regional Storage,asia-southeast2,mar-st-2900,staging,Marketplace,SellerPortal,11.816,hours,0.1772,0.0,0.1772,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,mar-de-7575,dev,Marketplace,SellerPortal,3.687,hours,0.0553,0.0,0.0553,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Cloud Storage,Network Egress,asia-southeast2,mar-pr-9271,prod,Marketplace,BuyerApp,17.036,hours,1.1925,0.0,1.1925,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Cloud Storage,Network Egress,us-central1,mar-st-8495,staging,Marketplace,SellerPortal,4.203,hours,0.2942,0.0,0.2942,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Cloud Storage,Network Egress,asia-southeast2,mar-de-5947,dev,Marketplace,SellerPortal,5.711,hours,0.3997,0.0,0.3997,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,BigQuery,Analysis (on-demand),us-central1,mar-pr-9457,prod,Marketplace,DataLake,34.062,hours,0.6812,0.0,0.6812,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,BigQuery,Analysis (on-demand),asia-southeast1,mar-st-4026,staging,Marketplace,BuyerApp,14.672,hours,0.2934,0.0,0.2934,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,BigQuery,Analysis (on-demand),us-central1,mar-de-8911,dev,Marketplace,SellerPortal,7.139,hours,0.1428,0.0,0.1428,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,BigQuery,Storage,asia-southeast1,mar-pr-1077,prod,Marketplace,BuyerApp,3.586,hours,0.0538,0.0,0.0538,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,BigQuery,Storage,us-central1,mar-st-2982,staging,Marketplace,DataLake,0.589,hours,0.0088,0.0,0.0088,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,BigQuery,Storage,asia-southeast2,mar-de-3827,dev,Marketplace,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Kubernetes Engine,GKE CPU,asia-southeast2,mar-pr-1504,prod,Marketplace,DataLake,45.604,hours,2.2802,0.342,1.9381999999999997,USD,CUD,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Kubernetes Engine,GKE CPU,asia-southeast2,mar-st-7654,staging,Marketplace,SellerPortal,17.869,hours,0.8934,0.0,0.8934,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Kubernetes Engine,GKE CPU,us-central1,mar-de-1989,dev,Marketplace,DataLake,9.034,hours,0.4517,0.0,0.4517,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Kubernetes Engine,GKE RAM,us-central1,mar-pr-8051,prod,Marketplace,SellerPortal,12.783,hours,0.2557,0.0384,0.2173,USD,CUD,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Kubernetes Engine,GKE RAM,asia-southeast2,mar-st-9999,staging,Marketplace,BuyerApp,6.459,hours,0.1292,0.0,0.1292,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Kubernetes Engine,GKE RAM,us-central1,mar-de-6914,dev,Marketplace,SellerPortal,4.257,hours,0.0851,0.0,0.0851,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-prod,Cloud Logging,Logs Ingestion,asia-southeast1,mar-pr-7594,prod,Marketplace,DataLake,22.896,hours,0.4579,0.0,0.4579,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-staging,Cloud Logging,Logs Ingestion,asia-southeast2,mar-st-1019,staging,Marketplace,BuyerApp,9.108,hours,0.1822,0.0,0.1822,USD,,0
2024-12,2024-12-01,2024-12-02,marketplace-dev,Cloud Logging,Logs Ingestion,us-central1,mar-de-8739,dev,Marketplace,BuyerApp,3.237,hours,0.0647,0.0,0.0647,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Compute Engine,N2 Standard Core,asia-southeast1,pay-pr-1764,prod,Payments,BuyerApp,60.249,hours,3.0125,0.4519,2.5606,USD,CUD,1
2024-12,2024-12-01,2024-12-02,payments-staging,Compute Engine,N2 Standard Core,asia-southeast2,pay-st-9646,staging,Payments,DataLake,20.489,hours,1.0244,0.0,1.0244,USD,,1
2024-12,2024-12-01,2024-12-02,payments-dev,Compute Engine,N2 Standard Core,us-central1,pay-de-8121,dev,Payments,DataLake,14.153,hours,0.7076,0.0,0.7076,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Compute Engine,N2 Standard RAM,us-central1,pay-pr-1575,prod,Payments,DataLake,3.509,hours,0.0702,0.0175,0.0527,USD,CUD,0
2024-12,2024-12-01,2024-12-02,payments-staging,Compute Engine,N2 Standard RAM,asia-southeast1,pay-st-3532,staging,Payments,DataLake,0.571,hours,0.0114,0.0,0.0114,USD,,1
2024-12,2024-12-01,2024-12-02,payments-dev,Compute Engine,N2 Standard RAM,asia-southeast1,pay-de-9860,dev,Payments,SellerPortal,1.055,hours,0.0211,0.0,0.0211,USD,,1
2024-12,2024-12-01,2024-12-02,payments-prod,Compute Engine,Persistent Disk SSD,asia-southeast1,pay-pr-5692,prod,Payments,DataLake,25.152,hours,0.503,0.0755,0.4275,USD,CUD,0
2024-12,2024-12-01,2024-12-02,payments-staging,Compute Engine,Persistent Disk SSD,asia-southeast1,pay-st-6188,staging,Payments,SellerPortal,10.865,hours,0.2173,0.0,0.2173,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,pay-de-6905,dev,Payments,DataLake,4.701,hours,0.094,0.0,0.094,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Cloud Storage,Standard Regional Storage,us-central1,pay-pr-9353,prod,Payments,BuyerApp,15.027,hours,0.2254,0.0,0.2254,USD,,0
2024-12,2024-12-01,2024-12-02,payments-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-st-5447,staging,Payments,SellerPortal,6.134,hours,0.092,0.0,0.092,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-de-1057,dev,Payments,BuyerApp,3.357,hours,0.0504,0.0,0.0504,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Cloud Storage,Network Egress,asia-southeast2,pay-pr-1999,prod,Payments,BuyerApp,20.91,hours,1.4637,0.0,1.4637,USD,,0
2024-12,2024-12-01,2024-12-02,payments-staging,Cloud Storage,Network Egress,asia-southeast2,pay-st-7507,staging,Payments,DataLake,7.715,hours,0.5401,0.0,0.5401,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,Cloud Storage,Network Egress,asia-southeast2,pay-de-1955,dev,Payments,BuyerApp,7.573,hours,0.5301,0.0,0.5301,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,BigQuery,Analysis (on-demand),us-central1,pay-pr-7372,prod,Payments,DataLake,26.208,hours,0.5242,0.0,0.5242,USD,,0
2024-12,2024-12-01,2024-12-02,payments-staging,BigQuery,Analysis (on-demand),asia-southeast1,pay-st-6657,staging,Payments,BuyerApp,12.673,hours,0.2535,0.0,0.2535,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,BigQuery,Analysis (on-demand),asia-southeast1,pay-de-8263,dev,Payments,BuyerApp,8.41,hours,0.1682,0.0,0.1682,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,BigQuery,Storage,asia-southeast2,pay-pr-8560,prod,Payments,SellerPortal,22.027,hours,0.3304,0.0,0.3304,USD,,0
2024-12,2024-12-01,2024-12-02,payments-staging,BigQuery,Storage,asia-southeast2,pay-st-7243,staging,Payments,BuyerApp,8.91,hours,0.1336,0.0,0.1336,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,BigQuery,Storage,asia-southeast1,pay-de-9436,dev,Payments,SellerPortal,3.157,hours,0.0473,0.0,0.0473,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Kubernetes Engine,GKE CPU,asia-southeast1,pay-pr-8618,prod,Payments,SellerPortal,61.617,hours,3.0808,0.4621,2.6187,USD,CUD,0
2024-12,2024-12-01,2024-12-02,payments-staging,Kubernetes Engine,GKE CPU,asia-southeast1,pay-st-3001,staging,Payments,BuyerApp,23.776,hours,1.1888,0.0,1.1888,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,Kubernetes Engine,GKE CPU,us-central1,pay-de-4278,dev,Payments,SellerPortal,11.803,hours,0.5901,0.0,0.5901,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Kubernetes Engine,GKE RAM,us-central1,pay-pr-6868,prod,Payments,BuyerApp,23.726,hours,0.4745,0.0712,0.4033,USD,CUD,0
2024-12,2024-12-01,2024-12-02,payments-staging,Kubernetes Engine,GKE RAM,asia-southeast1,pay-st-4422,staging,Payments,BuyerApp,6.686,hours,0.1337,0.0,0.1337,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,Kubernetes Engine,GKE RAM,asia-southeast1,pay-de-4777,dev,Payments,BuyerApp,1.981,hours,0.0396,0.0,0.0396,USD,,0
2024-12,2024-12-01,2024-12-02,payments-prod,Cloud Logging,Logs Ingestion,asia-southeast2,pay-pr-3448,prod,Payments,DataLake,9.906,hours,0.1981,0.0,0.1981,USD,,0
2024-12,2024-12-01,2024-12-02,payments-staging,Cloud Logging,Logs Ingestion,us-central1,pay-st-7557,staging,Payments,BuyerApp,5.094,hours,0.1019,0.0,0.1019,USD,,0
2024-12,2024-12-01,2024-12-02,payments-dev,Cloud Logging,Logs Ingestion,us-central1,pay-de-4782,dev,Payments,SellerPortal,3.03,hours,0.0606,0.0,0.0606,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Compute Engine,N2 Standard Core,asia-southeast1,sea-pr-3895,prod,Search,BuyerApp,63.347,hours,3.1674,0.4751,2.6923000000000004,USD,CUD,0
2024-12,2024-12-01,2024-12-02,search-staging,Compute Engine,N2 Standard Core,asia-southeast2,sea-st-2671,staging,Search,BuyerApp,22.932,hours,1.1466,0.0,1.1466,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,Compute Engine,N2 Standard Core,us-central1,sea-de-8725,dev,Search,DataLake,14.103,hours,0.7052,0.0,0.7052,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Compute Engine,N2 Standard RAM,us-central1,sea-pr-6114,prod,Search,BuyerApp,30.569,hours,0.6114,0.214,0.3974000000000001,USD,CUD,0
2024-12,2024-12-01,2024-12-02,search-staging,Compute Engine,N2 Standard RAM,asia-southeast2,sea-st-4349,staging,Search,DataLake,10.241,hours,0.2048,0.0,0.2048,USD,,1
2024-12,2024-12-01,2024-12-02,search-dev,Compute Engine,N2 Standard RAM,asia-southeast2,sea-de-4130,dev,Search,BuyerApp,3.772,hours,0.0754,0.0,0.0754,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Compute Engine,Persistent Disk SSD,asia-southeast2,sea-pr-9738,prod,Search,SellerPortal,14.428,hours,0.2886,0.101,0.18760000000000002,USD,CUD,0
2024-12,2024-12-01,2024-12-02,search-staging,Compute Engine,Persistent Disk SSD,asia-southeast2,sea-st-3095,staging,Search,SellerPortal,4.363,hours,0.0873,0.0,0.0873,USD,,1
2024-12,2024-12-01,2024-12-02,search-dev,Compute Engine,Persistent Disk SSD,us-central1,sea-de-1207,dev,Search,SellerPortal,5.186,hours,0.1037,0.0,0.1037,USD,,1
2024-12,2024-12-01,2024-12-02,search-prod,Cloud Storage,Standard Regional Storage,asia-southeast2,sea-pr-9581,prod,Search,DataLake,5.412,hours,0.0812,0.0,0.0812,USD,,0
2024-12,2024-12-01,2024-12-02,search-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,sea-st-2862,staging,Search,SellerPortal,3.334,hours,0.05,0.0,0.05,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,Cloud Storage,Standard Regional Storage,us-central1,sea-de-7318,dev,Search,DataLake,4.116,hours,0.0617,0.0,0.0617,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Cloud Storage,Network Egress,asia-southeast1,sea-pr-7054,prod,Search,DataLake,48.124,hours,3.3687,0.0,3.3687,USD,,0
2024-12,2024-12-01,2024-12-02,search-staging,Cloud Storage,Network Egress,asia-southeast1,sea-st-3360,staging,Search,BuyerApp,15.714,hours,1.1,0.0,1.1,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,Cloud Storage,Network Egress,us-central1,sea-de-9837,dev,Search,BuyerApp,8.677,hours,0.6074,0.0,0.6074,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,BigQuery,Analysis (on-demand),us-central1,sea-pr-3577,prod,Search,SellerPortal,22.639,hours,0.4528,0.0,0.4528,USD,,0
2024-12,2024-12-01,2024-12-02,search-staging,BigQuery,Analysis (on-demand),asia-southeast1,sea-st-4379,staging,Search,DataLake,6.736,hours,0.1347,0.0,0.1347,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,BigQuery,Analysis (on-demand),asia-southeast1,sea-de-4247,dev,Search,DataLake,2.444,hours,0.0489,0.0,0.0489,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,BigQuery,Storage,us-central1,sea-pr-6941,prod,Search,DataLake,45.37,hours,0.6806,0.0,0.6806,USD,,0
2024-12,2024-12-01,2024-12-02,search-staging,BigQuery,Storage,us-central1,sea-st-3175,staging,Search,DataLake,14.254,hours,0.2138,0.0,0.2138,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,BigQuery,Storage,asia-southeast2,sea-de-1622,dev,Search,BuyerApp,12.112,hours,0.1817,0.0,0.1817,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Kubernetes Engine,GKE CPU,us-central1,sea-pr-8679,prod,Search,DataLake,45.651,hours,2.2826,0.7989,1.4836999999999998,USD,CUD,0
2024-12,2024-12-01,2024-12-02,search-staging,Kubernetes Engine,GKE CPU,asia-southeast2,sea-st-4460,staging,Search,BuyerApp,16.794,hours,0.8397,0.0,0.8397,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,Kubernetes Engine,GKE CPU,asia-southeast2,sea-de-4899,dev,Search,BuyerApp,10.167,hours,0.5083,0.0,0.5083,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Kubernetes Engine,GKE RAM,asia-southeast1,sea-pr-6659,prod,Search,SellerPortal,31.438,hours,0.6288,0.2201,0.40870000000000006,USD,CUD,0
2024-12,2024-12-01,2024-12-02,search-staging,Kubernetes Engine,GKE RAM,us-central1,sea-st-1489,staging,Search,BuyerApp,12.139,hours,0.2428,0.0,0.2428,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,Kubernetes Engine,GKE RAM,asia-southeast1,sea-de-8141,dev,Search,SellerPortal,4.968,hours,0.0994,0.0,0.0994,USD,,0
2024-12,2024-12-01,2024-12-02,search-prod,Cloud Logging,Logs Ingestion,us-central1,sea-pr-9585,prod,Search,SellerPortal,28.949,hours,0.579,0.0,0.579,USD,,0
2024-12,2024-12-01,2024-12-02,search-staging,Cloud Logging,Logs Ingestion,asia-southeast2,sea-st-7607,staging,Search,DataLake,10.168,hours,0.2034,0.0,0.2034,USD,,0
2024-12,2024-12-01,2024-12-02,search-dev,Cloud Logging,Logs Ingestion,asia-southeast1,sea-de-9097,dev,Search,SellerPortal,5.084,hours,0.1017,0.0,0.1017,USD,,0
2024-12,2024-12-01,2024-12-02,dataplatform-prod,Compute Engine,N2 Standard Core,us-central1,dat-pr-9714,prod,DataPlatform,SellerPortal,32.075,hours,1.6038,0.5613,1.0425,USD,CUD,0
2024-12,2024-12-01,2024-12-02,dataplatform-staging,Compute Engine,N2 Standard Core,us-central1,dat-st-6871,staging,DataPlatform,DataLake,8.39,hours,0.4195,0.0,0.4195,USD,,0
